Setessan Tactics	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Sewer Crocodile	1	Effect:this	G_unclassified		this ability costs {M} less to activate if there are N or more mana values among cards in your graveyard	Effect:this::this ability costs {M} less to activate if	parser/oracle_effect/imperative.rs
Shadow of Doubt	1	Effect:players	A_verb_variation	search	players can't search libraries this turn. / draw a card	Effect:players::players can't search libraries this turn. / draw	parser/oracle_effect/imperative.rs
Shadow of Mortality	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Shadow of the Second Sun	1	Effect:there	A_verb_variation	phase	there is an additional beginning phase after this phase	Effect:there::there is an additional beginning phase after this	parser/oracle_effect/
Shadows' Verdict	1	Effect:all	G_unclassified		all creature and planeswalker cards with mana value N or less from all graveyards	Effect:all::all creature and planeswalker cards with mana value	parser/oracle_effect/counter.rs
Shadrix Silverquill	1	Swallow:Optional_YouMay	A_verb_variation	double	your turn, you may choose N. each mode must target a different	Swallow:Optional_YouMay::your turn, you may choose N. each mode	parser/oracle_effect/
Shah of Naar Isle	1	Trigger:When ~'s echo cost is paid	A_verb_variation	draw	when ~'s echo cost is paid, each opponent may draw up to N cards	Trigger:When ~'s echo cost is paid::when ~'s echo cost is paid, each opponent	parser/oracle_trigger.rs
Shalai, Voice of Plenty	1	Effect:static_structure	A_verb_variation	have	you, planeswalkers you control, and other creatures you control have hexproof	Effect:static_structure::you, planeswalkers you control, and other creatures you	parser/oracle_dispatch.rs
Shanna, Purifying Blade	1	Effect:x	G_unclassified		N can't be greater than the amount of life you gained this turn	Effect:x::N can't be greater than the amount of	parser/oracle_effect/animation.rs
Shape Anew	1	Effect:the	A_verb_variation	sacrifice	the controller of target artifact sacrifices it, then reveals cards from the top of their library until they reveal an artifact card. that player puts that card onto the battlefield, then shuffles all other cards revealed this way into their library	Effect:the::the controller of target artifact sacrifices it, then	parser/oracle_effect/imperative.rs
Shape of the Wiitigo	1	Effect:otherwise	G_unclassified		otherwise	Effect:otherwise::otherwise	parser/oracle_effect/conditions.rs
Sharae of Numbing Depths	1	Trigger:Whenever you tap one or more untapped creatures your opponents control	A_verb_variation	tap	whenever you tap N or more untapped creatures your opponents control, draw a card. this ability triggers only once each turn	Trigger:Whenever you tap one or more untapped creatures your opponents control::whenever you tap N or more untapped creatures	parser/oracle_trigger.rs
Shared Fate	1	Effect:static_structure	B_subject_stripping	look	each player may look at cards they exiled with ~, and they may play lands and cast spells from among those cards	Effect:static_structure::each player may look at cards they exiled	parser/oracle_dispatch.rs
Sharkey, Tyrant of the Shire	2	Effect:static_structure	A_verb_variation	can	activated abilities of lands your opponents control can't be activated unless they're mana abilities	Effect:static_structure::activated abilities of lands your opponents control can't	parser/oracle_dispatch.rs
Sharkey, Tyrant of the Shire	2	Effect:unknown	A_verb_variation	can	mana of any type can be spent to activate ~'s abilities	Effect:unknown::mana of any type can be spent to	parser/oracle_effect/mod.rs
Sharp-Eyed Rookie	1	Swallow:Condition_If	G_unclassified		control enters, if its power is greater than this creature's power or its	Swallow:Condition_If::control enters, if its power is greater than	parser/oracle_nom/condition.rs
Shelldock Isle	1	Swallow:Condition_If	A_verb_variation	look	hideaway N (when this land enters, look at the top N cards of your library, exile N face down, then put the rest on the bottom in a ran	Swallow:Condition_If::hideaway N (when this land enters, look at	parser/oracle_nom/condition.rs
Sheriff of Safe Passage	1	Swallow:DynamicQty	G_unclassified		on it for each other creature you control. / plot {M} (you	Swallow:DynamicQty::on it for each other creature you control.	parser/oracle_quantity.rs
Shinryu, Transcendent Rival	2	Effect:unknown	A_verb_variation	transform	as ~ transforms into ~, choose an opponent	Effect:unknown::as ~ transforms into ~, choose an opponent	parser/oracle_effect/mod.rs
Shinryu, Transcendent Rival	2	Trigger:When the chosen player loses the game	A_verb_variation	transform	when the chosen player loses the game, you win the game	Trigger:When the chosen player loses the game::when the chosen player loses the game, you	parser/oracle_trigger.rs
Shirei, Shizo's Caretaker	1	Swallow:Condition_If	A_verb_variation	put	whenever a creature with power N or less is put into your graveyard from the battlefield, you may return that card to the battlefield at the	Swallow:Condition_If::whenever a creature with power N or less	parser/oracle_nom/condition.rs
Show of Confidence	1	Swallow:DynamicQty	A_verb_variation	cast	copy it for each other instant and sorcery spell you've cast this	Swallow:DynamicQty::copy it for each other instant and sorcery	parser/oracle_quantity.rs
Shrouded Lore	2	Effect:choose	B_subject_stripping	choose	target opponent chooses a card in your graveyard. you may pay {M}. if you do, repeat this process except that opponent can't choose a card already chosen for ~. then put the last chosen card into your hand	Effect:choose::target opponent chooses a card in your graveyard.	parser/oracle_effect/imperative.rs
Shrouded Lore	2	Effect:repeat	B_subject_stripping	choose	repeat this process except that opponent can't choose a card already chosen for ~	Effect:repeat::repeat this process except that opponent can't choose	parser/oracle_effect/
Shuriken	1	Effect:Unsupported unless clause	B_subject_stripping	gain	that creature's controller gains control of ~ unless it was unattached from a ninja	Effect:Unsupported unless clause::that creature's controller gains control of ~ unless	parser/oracle_effect/mod.rs
Sidequest: Hunt the Mark	1	Swallow:Duration_ThisTurn	A_verb_variation	destroy	when this enchantment enters, destroy up to N target creature. / at the beginning of your end step, if a creature died under an opponent's c	Swallow:Duration_ThisTurn::when this enchantment enters, destroy up to N	parser/oracle_nom/duration.rs
Sideswipe	1	Effect:change	G_unclassified		you may change any targets of target arcane spell	Effect:change::you may change any targets of target arcane	parser/oracle_effect/subject.rs
Sigarda's Splendor	2	Effect:note	A_verb_variation	note	note your life total	Effect:note::note your life total	parser/oracle_effect/
Sigarda's Splendor	2	Effect:unknown	A_verb_variation	note	as ~ enters, note your life total	Effect:unknown::as ~ enters, note your life total	parser/oracle_effect/mod.rs
Sigarda, Host of Herons	1	Effect:unknown	A_verb_variation	sacrifice	spells and abilities your opponents control can't cause you to sacrifice permanents	Effect:unknown::spells and abilities your opponents control can't cause	parser/oracle_effect/mod.rs
Sigil Captain	1	Swallow:Condition_If	A_verb_variation	put	control enters, if that creature is N/N, put N +N/+N counters on it	Swallow:Condition_If::control enters, if that creature is N/N, put	parser/oracle_nom/condition.rs
Signal the Clans	1	Swallow:Condition_If	A_verb_variation	search	reveal them. if you reveal N cards with different names, choose N of	Swallow:Condition_If::reveal them. if you reveal N cards with	parser/oracle_nom/condition.rs
Silumgar Scavenger	1	Effect:gain	A_verb_variation	gain	gain haste until end of turn if it exploited that creature	Effect:gain::gain haste until end of turn if it	parser/oracle_effect/imperative.rs
Silver Bolt	1	Swallow:Condition_If	A_verb_variation	sacrifice	target creature. if a werewolf is dealt damage this way, destroy it	Swallow:Condition_If::target creature. if a werewolf is dealt damage	parser/oracle_nom/condition.rs
Simic Manipulator	1	Swallow:DynamicQty	A_verb_variation	have	evolve (whenever a creature you control enters, if that creature has greater power or toughness than this creature, put a +N/+N counter on t	Swallow:DynamicQty::evolve (whenever a creature you control enters, if	parser/oracle_quantity.rs
Siona, Captain of the Pyleas	1	Trigger:Whenever an Aura you control becomes attached to a creature you control	A_verb_variation	become	whenever an aura you control becomes attached to a creature you control, create a N/N white human soldier creature token	Trigger:Whenever an Aura you control becomes attached to a creature you control::whenever an aura you control becomes attached to	parser/oracle_trigger.rs
Sizzling Soloist	1	Effect:attack	A_verb_variation	attack	attack during its controller's next combat phase if able	Effect:attack::attack during its controller's next combat phase if	parser/oracle_effect/imperative.rs
Skarrgan Hellkite	1	Swallow:Condition_If	A_verb_variation	deal	riot / flying / {M}: this creature deals N damage divided as you choose	Swallow:Condition_If::riot / flying / {M}: this creature deals	parser/oracle_nom/condition.rs
Skill Borrower	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Skoa, Embermage	1	Cost:Embermage	G_unclassified		embermage	Cost:Embermage::embermage	parser/oracle_casting.rs
Skophos Maze-Warden	1	Trigger:Whenever another creature becomes the target of an ability of a land you control named Labyrinth of Skophos	A_verb_variation	become	whenever another creature becomes the target of an ability of a land you control named labyrinth of skophos, you may have ~ fight that creature	Trigger:Whenever another creature becomes the target of an ability of a land you control named Labyrinth of Skophos::whenever another creature becomes the target of an	parser/oracle_trigger.rs
Skrelv's Hive	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Skulking Killer	2	Swallow:Condition_If	A_verb_variation	get	of turn if that opponent controls no other creatures	Swallow:Condition_If::of turn if that opponent controls no other	parser/oracle_nom/condition.rs
Skulking Killer	2	Swallow:Duration_UntilEndOfTurn	A_verb_variation	get	gets -N/-N until end of turn if that opponent controls no other creatures	Swallow:Duration_UntilEndOfTurn::gets -N/-N until end of turn if that	parser/oracle_nom/duration.rs
Skull Raid	1	Effect:draw	A_verb_variation	draw	draw cards equal to the difference	Effect:draw::draw cards equal to the difference	parser/oracle_effect/imperative.rs
Skullmulcher	1	Swallow:DynamicQty	A_verb_variation	sacrifice	devour N / when this crea	Swallow:DynamicQty::devour N / when this crea	parser/oracle_quantity.rs
Skyclave Shade	2	Effect:if	G_unclassified		if this card is in your graveyard	Effect:if::if this card is in your graveyard	parser/oracle_effect/conditions.rs
Skyclave Shade	2	Effect:it's	G_unclassified		it's your turn	Effect:it's::it's your turn	parser/oracle_effect/become_copy_except.rs
Skywatcher Adept	0	resolver-flagged			R3-level-up	R3-level-up	engine-runtime
Slayer's Cleaver	1	Effect:attached_grant_unmodeled_conjunct	A_verb_variation	must	must be blocked by an eldrazi if able	Effect:attached_grant_unmodeled_conjunct::must be blocked by an eldrazi if able	parser/oracle_static/grammar.rs
Smoke Teller	1	Effect:look	A_verb_variation	look	{M}: look at target face-down creature	Effect:look::{M}: look at target face-down creature	parser/oracle_effect/imperative.rs
Snooping Newsie	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
So Tiny	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Sojourner's Companion	1	Effect:unknown	G_unclassified		artifact landcycling {M}	Effect:unknown::artifact landcycling {M}	parser/oracle_effect/mod.rs
Sokenzan Renegade	1	Effect:have	A_verb_variation	have	have the most cards in hand gains control of ~	Effect:have::have the most cards in hand gains control	parser/oracle_effect/imperative.rs
Sokka's Haiku	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Solar Tide	1	Effect:entwine—sacrifice	G_unclassified		entwine—sacrifice N lands	Effect:entwine—sacrifice::entwine—sacrifice N lands	parser/oracle_effect/
Solstice Revelations	1	Swallow:DynamicQty	A_verb_variation	exile	exile cards from the top of your library until you exile a nonland card. you may cast that card without paying its mana cost if the spell's	Swallow:DynamicQty::exile cards from the top of your library	parser/oracle_quantity.rs
Sorcerer Class	1	Effect:spend	A_verb_variation	spend	spend this mana only to cast an instant or sorcery spell or to gain a class level	Effect:spend::spend this mana only to cast an instant	parser/oracle_effect/imperative.rs
Sorcerous Spyglass	1	Effect:unknown	A_verb_variation	look	as ~ enters, look at an opponent's hand, then choose any card name	Effect:unknown::as ~ enters, look at an opponent's hand,	parser/oracle_effect/mod.rs
Sorin, Ravenous Neonate	1	Swallow:Condition_If	A_verb_variation	cast	extort / [+N]: create a foo	Swallow:Condition_If::extort / [+N]: create a foo	parser/oracle_nom/condition.rs
Soul Diviner	3	Cost:creature	G_unclassified		creature	Cost:creature::creature	parser/oracle_casting.rs
Soul Diviner	3	Cost:land	G_unclassified		land	Cost:land::land	parser/oracle_casting.rs
Soul Diviner	3	Cost:or planeswalker you control	G_unclassified		or planeswalker you control	Cost:or planeswalker you control::or planeswalker you control	parser/oracle_casting.rs
Soul Foundry	1	Effect:x	G_unclassified		N is the mana value of that card	Effect:x::N is the mana value of that card	parser/oracle_effect/animation.rs
Soul Partition	1	Swallow:Condition_AsLongAs	A_verb_variation	exile	permanent. for as long as that card remains exiled, its owner may play	Swallow:Condition_AsLongAs::permanent. for as long as that card remains	parser/oracle_nom/condition.rs
Soul Separator	1	Effect:create	A_verb_variation	create	create a black zombie creature token with power equal to that card's power and toughness equal to that card's toughness	Effect:create::create a black zombie creature token with power	parser/oracle_effect/imperative.rs
Soul of Emancipation	1	Effect:for	A_verb_variation	create	for each of those permanents, its controller creates a N/N white angel creature token with flying	Effect:for::for each of those permanents, its controller creates	parser/oracle_effect/search.rs
Soulblast	1	Effect:deal	B_subject_stripping	deal	~ deals damage to any target equal to the total power of the sacrificed creatures	Effect:deal::~ deals damage to any target equal to	parser/oracle_effect/imperative.rs
Soulfire Grand Master	1	Effect:the	A_verb_variation	cast	{M}: the next time you cast an instant or sorcery spell from your hand this turn, put that card into your hand instead of into your graveyard as it resolves	Effect:the::{M}: the next time you cast an instant	parser/oracle_effect/imperative.rs
Soulless Jailer	1	Effect:static_structure	A_verb_variation	cast	players can't cast noncreature spells from graveyards or exile	Effect:static_structure::players can't cast noncreature spells from graveyards or	parser/oracle_dispatch.rs
Soulquake	1	Effect:all	G_unclassified		all creature cards in graveyards	Effect:all::all creature cards in graveyards	parser/oracle_effect/counter.rs
Sovereign Okinec Ahau	1	Effect:for	A_verb_variation	put	for each creature you control with power greater than that creature's base power, put a number of +N/+N counters on that creature equal to the difference	Effect:for::for each creature you control with power greater	parser/oracle_effect/search.rs
Spectral Adversary	1	Effect:when	A_verb_variation	pay	when you pay this cost N or more times, put that many +N/+N counters on ~, then up to that many other target artifacts, creatures, and/or enchantments phase out	Effect:when::when you pay this cost N or more	parser/oracle_effect/conditions.rs
Spectral Shift	1	Effect:change	G_unclassified		change the text of target spell or permanent by replacing all instances of N basic land type with another	Effect:change::change the text of target spell or permanent	parser/oracle_effect/subject.rs
Spell Contortion	1	Swallow:DynamicQty	A_verb_variation	pay	multikicker {M} / counter target spell unless its controller	Swallow:DynamicQty::multikicker {M} / counter target spell unless its	parser/oracle_quantity.rs
Spell Queller	1	Effect:the	A_verb_variation	cast	the exiled card's owner may cast that card without paying its mana cost	Effect:the::the exiled card's owner may cast that card	parser/oracle_effect/imperative.rs
Spelltwine	1	Swallow:Condition_If	A_verb_variation	exile	exile target instant or sorcery card from your graveyard and target instant or sorcery card from an opponent's graveyard. copy those cards	Swallow:Condition_If::exile target instant or sorcery card from your	parser/oracle_nom/condition.rs
Sphere of Annihilation	1	Effect:all	G_unclassified		all creatures and planeswalkers with mana value less than or equal to the number of void counters on it	Effect:all::all creatures and planeswalkers with mana value less	parser/oracle_effect/counter.rs
Sphinx Ambassador	1	Swallow:Condition_If	A_verb_variation	deal	flying / whenever this creature deals combat damage to a player, search that player's library for a card, then that player chooses a card name	Swallow:Condition_If::flying / whenever this creature deals combat damage	parser/oracle_nom/condition.rs
Sphinx of Clear Skies	1	Effect:an	G_unclassified		an opponent separates those cards into N piles	Effect:an::an opponent separates those cards into N piles	parser/oracle_effect/search.rs
Sphinx of Uthuun	1	Effect:an	G_unclassified		an opponent separates those cards into N piles	Effect:an::an opponent separates those cards into N piles	parser/oracle_effect/search.rs
Sphinx's Tutelage	1	Effect:repeat	G_unclassified		repeat this process	Effect:repeat::repeat this process	parser/oracle_effect/
Spider-Verse	1	Effect:orphaned_copy_retarget	B_subject_stripping	choose	you may choose new targets for the copy	Effect:orphaned_copy_retarget::you may choose new targets for the copy	parser/oracle_effect/mod.rs
Spiked Pit Trap	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Splitting the Powerstone	1	Swallow:Condition_If	A_verb_variation	cast	powerstone tokens. if the sacrificed artifact was legenda	Swallow:Condition_If::powerstone tokens. if the sacrificed artifact was legenda	parser/oracle_nom/condition.rs
Spoils of the Vault	1	Swallow:DynamicQty	A_verb_variation	choose	choose a card name. reveal cards from the top of your library until you reveal a card with that name, then put that card into your hand. exi	Swallow:DynamicQty::choose a card name. reveal cards from the	parser/oracle_quantity.rs
Springjack Shepherd	1	Swallow:DynamicQty	A_verb_variation	create	creature token for each white mana symbol in the mana costs of	Swallow:DynamicQty::creature token for each white mana symbol in	parser/oracle_quantity.rs
Squirming Emergence	1	Swallow:DynamicQty	A_verb_variation	return	than or equal to the n	Swallow:DynamicQty::than or equal to the n	parser/oracle_quantity.rs
Stabwhisker the Odious	1	Swallow:DynamicQty	A_verb_variation	lose	N life for each card fewer than N in their hand	Swallow:DynamicQty::N life for each card fewer than N	parser/oracle_quantity.rs
Stalking Yeti	1	Swallow:Condition_If	A_verb_variation	deal	creature enters, if it's on the battlefield, it deals damage equal to its	Swallow:Condition_If::creature enters, if it's on the battlefield, it	parser/oracle_nom/condition.rs
Stalwart Successor	2	Swallow:Condition_If	A_verb_variation	put	menace / whenever N or more counters are put on a creature you control, if	Swallow:Condition_If::menace / whenever N or more counters are	parser/oracle_nom/condition.rs
Stalwart Successor	2	Swallow:Duration_ThisTurn	A_verb_variation	put	menace / whenever N or more counters are put on a creature you control, if	Swallow:Duration_ThisTurn::menace / whenever N or more counters are	parser/oracle_nom/duration.rs
Stand Together	1	Effect:two	G_unclassified		N +N/+N counters on another target creature	Effect:two::N +N/+N counters on another target creature	parser/oracle_effect/token.rs
Stargaze	1	Effect:look	A_verb_variation	look	look at twice N cards from the top of your library. put N cards from among them into your hand and the rest into your graveyard. you lose N life	Effect:look::look at twice N cards from the top	parser/oracle_effect/imperative.rs
Starving Revenant	1	Effect:for	A_verb_variation	put	for each card you put on top of your library	Effect:for::for each card you put on top of	parser/oracle_effect/search.rs
Steel Exemplar	1	Swallow:Condition_Unless	A_verb_variation	cast	on it unless N or more colors of mana were spent	Swallow:Condition_Unless::on it unless N or more colors of	parser/oracle_nom/condition.rs
Sting, the Glinting Dagger	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Stolen Uniform	1	Effect:when	A_verb_variation	lose	when you lose control of that equipment this turn, if it's attached to a creature you control, unattach it	Effect:when::when you lose control of that equipment this	parser/oracle_effect/conditions.rs
Stomping Slabs	1	Swallow:Condition_If	A_verb_variation	reveal	any order. if a card named ~	Swallow:Condition_If::any order. if a card named ~	parser/oracle_nom/condition.rs
Stonebinder's Familiar	1	Trigger:Whenever one or more cards are put into exile during your turn	A_verb_variation	put	whenever N or more cards are put into exile during your turn, put a +N/+N counter on ~. this ability triggers only once each turn	Trigger:Whenever one or more cards are put into exile during your turn::whenever N or more cards are put into	parser/oracle_trigger.rs
Storyweave	1	Effect:the	G_unclassified		the next time N or more enchantment creatures you control enter this turn, each enters with N additional +N/+N counters on it	Effect:the::the next time N or more enchantment creatures	parser/oracle_effect/imperative.rs
Strange Augmentation	1	Effect:unknown	F_new_mechanic		enchanted creature gets an additional +N/+N as long as there are N or more card types among cards in your graveyard	Effect:unknown::enchanted creature gets an additional +N/+N as long	parser/oracle_effect/mod.rs
Strata Scythe	1	Swallow:DynamicQty	A_verb_variation	search	gets +N/+N for each l	Swallow:DynamicQty::gets +N/+N for each l	parser/oracle_quantity.rs
Streaking Oilgorger	0	resolver-flagged			R1-speed-mechanic	R1-speed-mechanic	engine-runtime
Structural Assault	1	Effect:deal	A_verb_variation	deal	deal damage to each creature equal to the number of artifacts that were put into graveyards from the battlefield	Effect:deal::deal damage to each creature equal to the	parser/oracle_effect/imperative.rs
Structural Collapse	1	Effect:a	G_unclassified		a land of their choice	Effect:a::a land of their choice	parser/oracle_effect/mana.rs
Struggle for Sanity	1	Effect:repeat	A_verb_variation	have	repeat this process until all cards in that hand have been exiled	Effect:repeat::repeat this process until all cards in that	parser/oracle_effect/
Student of Elements	2	Effect:flip	A_verb_variation	flip	flip it	Effect:flip::flip it	parser/oracle_effect/imperative.rs
Student of Elements	2	Trigger:When ~ has flying	A_verb_variation	flip	when ~ has flying, flip it	Trigger:When ~ has flying::when ~ has flying, flip it	parser/oracle_trigger.rs
Student of Warfare	0	resolver-flagged			R3-level-up	R3-level-up	engine-runtime
Su-Chi Cave Guard	1	Effect:add	A_verb_variation	add	add N {M}	Effect:add::add N {M}	parser/oracle_effect/imperative.rs
Subterranean Schooner	1	Swallow:Duration_ThisTurn	A_verb_variation	attack	crewed it this turn explores. (reveal the top card of your library.	Swallow:Duration_ThisTurn::crewed it this turn explores. (reveal the top	parser/oracle_nom/duration.rs
Suncleanser	1	Effect:can't	A_verb_variation	have	can't have counters put on it	Effect:can't::can't have counters put on it	parser/oracle_effect/mana.rs
Suppression Ray	1	Effect:choose	A_verb_variation	choose	choose creatures tapped this way	Effect:choose::choose creatures tapped this way	parser/oracle_effect/imperative.rs
Surgical Extraction	1	Effect:search	A_verb_variation	search	search its owner's graveyard, hand, and library for any number of cards with the same name as that card and exile them	Effect:search::search its owner's graveyard, hand, and library for	parser/oracle_effect/imperative.rs
Surrak, Elusive Hunter	1	Trigger:Whenever a creature you control	A_verb_variation	draw	whenever a creature you control, draw a card	Trigger:Whenever a creature you control::whenever a creature you control, draw a card	parser/oracle_effect/mod.rs
Suspend Aggression	1	Swallow:DynamicQty	A_verb_variation	exile	your library. for each of those cards, its owner may play it	Swallow:DynamicQty::your library. for each of those cards, its	parser/oracle_quantity.rs
Sutured Ghoul	1	Effect:unknown	A_verb_variation	exile	as ~ enters, exile any number of creature cards from your graveyard	Effect:unknown::as ~ enters, exile any number of creature	parser/oracle_effect/mod.rs
Swarming Goblins	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Sway of the Stars	2	Effect:all	B_subject_stripping	shuffle	all permanents they own into their library	Effect:all::all permanents they own into their library	parser/oracle_effect/counter.rs
Sway of the Stars	2	Effect:shuffle	B_subject_stripping	shuffle	each player shuffles their hand, graveyard, and all permanents they own into their library, then draws N cards. each player's life total becomes N	Effect:shuffle::each player shuffles their hand, graveyard, and all	parser/oracle_effect/search.rs
Swiftwing Assailant	0	resolver-flagged			R1-speed-mechanic	R1-speed-mechanic	engine-runtime
Swimmer in Nightmares	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Swirl the Mists	1	Effect:effect_structure	G_unclassified		all instances of color words in the text of spells and permanents are changed to the chosen color word	Effect:effect_structure::all instances of color words in the text	parser/oracle_dispatch.rs
Sword-Point Diplomacy	1	Effect:Unsupported unless clause	A_verb_variation	put	for each of those cards, put that card into your hand unless any opponent pays N life	Effect:Unsupported unless clause::for each of those cards, put that card	parser/oracle_effect/mod.rs
Sylvan Echoes	1	Trigger:Whenever you clash and win	A_verb_variation	clash	whenever you clash and win, you may draw a card	Trigger:Whenever you clash and win::whenever you clash and win, you may draw	parser/oracle_trigger.rs
Sylvan Shepherd	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Symbiote Spider-Man	1	Effect:gain	A_verb_variation	gain	gain this card's other abilities	Effect:gain::gain this card's other abilities	parser/oracle_effect/imperative.rs
Symmetry Matrix	1	Trigger:Whenever a creature you control with power equal to its toughness enters	A_verb_variation	pay	whenever a creature you control with power equal to its toughness enters, you may pay {M}. if you do, draw a card	Trigger:Whenever a creature you control with power equal to its toughness enters::whenever a creature you control with power equal	parser/oracle_trigger.rs
Synchronized Spellcraft	1	Swallow:DynamicQty	A_verb_variation	deal	~ deals N damage to target creature and N damage to that creature's controller, where N is the number of creatures in	Swallow:DynamicQty::~ deals N damage to target creature and	parser/oracle_quantity.rs
Syndicate Infiltrator	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Syr Carah, the Bold	1	Trigger:Whenever ~	A_verb_variation	exile	whenever ~, exile the top card of your library. you may play that card this turn	Trigger:Whenever ~::whenever ~, exile the top card of your	parser/oracle_nom/condition.rs
Tablet of the Guilds	2	Swallow:Condition_If	A_verb_variation	choose	a spell, if it's at least N of the chosen colors, you gain	Swallow:Condition_If::a spell, if it's at least N of	parser/oracle_nom/condition.rs
Tablet of the Guilds	2	Swallow:DynamicQty	A_verb_variation	choose	N life for each o	Swallow:DynamicQty::N life for each o	parser/oracle_quantity.rs
Tail Swipe	1	Effect:target	G_unclassified		target creature you don't control	Effect:target::target creature you don't control	parser/oracle_effect/counter.rs
Tainted Adversary	1	Effect:when	A_verb_variation	pay	when you pay this cost N or more times, put that many +N/+N counters on ~, then create twice that many N/N black zombie creature tokens with decayed	Effect:when::when you pay this cost N or more	parser/oracle_effect/conditions.rs
Tainted Indulgence	1	Effect:Unsupported unless clause	A_verb_variation	discard	discard a card unless there are N or more mana values among cards in your graveyard	Effect:Unsupported unless clause::discard a card unless there are N or	parser/oracle_effect/mod.rs
Tainted Sigil	1	Effect:gain	A_verb_variation	sacrifice	{M}, sacrifice ~: you gain life equal to the total life lost by all players this turn	Effect:gain::{M}, sacrifice ~: you gain life equal to	parser/oracle_effect/imperative.rs
Tajuru Preserver	1	Effect:unknown	A_verb_variation	sacrifice	spells and abilities your opponents control can't cause you to sacrifice permanents	Effect:unknown::spells and abilities your opponents control can't cause	parser/oracle_effect/mod.rs
Takeno, Samurai General	1	Swallow:DynamicQty	A_verb_variation	block	bushido N / each other samurai creature you control gets	Swallow:DynamicQty::bushido N / each other samurai creature you	parser/oracle_quantity.rs
Talara's Battalion	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Talon of Pain	1	Trigger:Whenever a source you control other than ~ deals damage to an opponent	A_verb_variation	deal	whenever a source you control other than ~ deals damage to an opponent, put a charge counter on ~	Trigger:Whenever a source you control other than ~ deals damage to an opponent::whenever a source you control other than ~	parser/oracle_trigger.rs
Tamiyo's Compleation	1	Effect:unattach	A_verb_variation	unattach	unattach it	Effect:unattach::unattach it	parser/oracle_effect/imperative.rs
Tamiyo, Collector of Tales	1	Effect:unknown	A_verb_variation	discard	spells and abilities your opponents control can't cause you to discard cards or sacrifice permanents	Effect:unknown::spells and abilities your opponents control can't cause	parser/oracle_effect/mod.rs
Tamiyo, Compleated Sage	1	Effect:"	G_unclassified		"	Effect:"::"	parser/oracle_effect/
Tamiyo, the Moon Sage	1	Swallow:Optional_YouMay	A_verb_variation	tap	[+N]: tap target permanent. it doesn't untap during its controller's next untap step. / [−N]: draw a card for each tapped creature target pl	Swallow:Optional_YouMay::[+N]: tap target permanent. it doesn't untap during	parser/oracle_effect/
Tanazir Quandrix	1	Effect:have	A_verb_variation	have	have the base power and toughness of other creatures you control become equal to ~'s power and toughness	Effect:have::have the base power and toughness of other	parser/oracle_effect/imperative.rs
Tanglewalker	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Tar Fiend	1	Swallow:DynamicQty	A_verb_variation	sacrifice	devour N / when thi	Swallow:DynamicQty::devour N / when thi	parser/oracle_quantity.rs
Targ Nar, Demon-Fang Gnoll	1	Swallow:Condition_If	A_verb_variation	attack	~ attacks, if you attacked with creatures with total power N or greater	Swallow:Condition_If::~ attacks, if you attacked with creatures with	parser/oracle_nom/condition.rs
Taste for Mayhem	1	Effect:static_structure	F_new_mechanic		enchanted creature gets an additional +N/+N as long as you have no cards in hand	Effect:static_structure::enchanted creature gets an additional +N/+N as long	parser/oracle_dispatch.rs
Taster of Wares	1	Swallow:DynamicQty	A_verb_variation	reveal	when this creature enters, target opponent reveals N cards from their hand, where N is the number of goblins you control. you choose N of	Swallow:DynamicQty::when this creature enters, target opponent reveals N	parser/oracle_quantity.rs
Tax Collector	1	Effect:spells	A_verb_variation	cast	spells your opponents cast cost {M} more to cast	Effect:spells::spells your opponents cast cost {M} more to	parser/oracle_effect/mana.rs
Tazri, Stalwart Survivor	2	Effect:add	A_verb_variation	spend	{M}: add N mana of any of ~'s colors. spend this mana only to activate an ability of a creature. activate only if ~ has another activated ability	Effect:add::{M}: add N mana of any of ~'s	parser/oracle_effect/imperative.rs
Tazri, Stalwart Survivor	2	Effect:spend	A_verb_variation	spend	spend this mana only to activate an ability of a creature	Effect:spend::spend this mana only to activate an ability	parser/oracle_effect/imperative.rs
